"seqnames"	"start"	"end"	"width"	"strand"	"rep1_overlap"	"rep2_overlap"	"rep3_overlap"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"SYMBOL"	"GENENAME"
"6"	4984694	4984694	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	4979072	4979494	423	1	"ENSG00000217030"	"ENST00000404109"	5622	NA	NA	NA
"6"	7202196	7202271	76	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000379933/ENSG00000124782, intron 6 of 11)"	6	7187582	7187686	105	2	"ENSG00000201483"	"ENST00000364613"	-14585	NA	NA	NA
"6"	16267765	16267765	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000259727/ENSG00000137198, intron 4 of 8)"	6	16262682	16264553	1872	2	"ENSG00000282024"	"ENST00000632370"	-3212	NA	NA	NA
"6"	26304883	26304883	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	26321876	26322292	417	2	"ENSG00000220875"	"ENST00000404612"	17409	NA	NA	NA
"6"	27230640	27230643	4	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	27247701	27256620	8920	1	"ENSG00000112812"	"ENST00000230582"	-17061	"10279"	"PRSS16"	"serine protease 16"
"6"	27237648	27237648	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	27247701	27256620	8920	1	"ENSG00000112812"	"ENST00000230582"	-10053	"10279"	"PRSS16"	"serine protease 16"
"6"	27592897	27592898	2	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	27596412	27596517	106	1	"ENSG00000206671"	"ENST00000383944"	-3515	NA	NA	NA
"6"	27672534	27672534	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	27679971	27680555	585	2	"ENSG00000287674"	"ENST00000668507"	8021	NA	NA	NA
"6"	28710049	28710118	70	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	28732017	28732904	888	1	"ENSG00000237425"	"ENST00000416785"	-21968	NA	NA	NA
"6"	28735506	28735506	1	"-"	FALSE	TRUE	TRUE	"Downstream (2-3kb)"	6	28732017	28732904	888	1	"ENSG00000237425"	"ENST00000416785"	3489	NA	NA	NA
"6"	28758177	28758180	4	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	28783633	28784004	372	2	"ENSG00000235559"	"ENST00000440030"	25827	NA	NA	NA
"6"	30815526	30815529	4	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000419357/ENSG00000214894, intron 1 of 1)"	6	30812866	30830659	17794	2	"ENSG00000214894"	"ENST00000399196"	15133	"401247"	"LINC00243"	"long intergenic non-protein coding RNA 243"
"6"	30818599	30818615	17	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000419357/ENSG00000214894, intron 1 of 1)"	6	30812866	30830659	17794	2	"ENSG00000214894"	"ENST00000399196"	12060	"401247"	"LINC00243"	"long intergenic non-protein coding RNA 243"
"6"	30872825	30872827	3	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000458361/ENSG00000237775, intron 1 of 1)"	6	30866982	30875918	8937	2	"ENSG00000237775"	"ENST00000458361"	3093	NA	NA	NA
"6"	36363623	36363623	1	"-"	FALSE	TRUE	TRUE	"Intron (ENST00000339796/ENSG00000010030, intron 7 of 7)"	6	36386831	36391994	5164	1	"ENSG00000224666"	"ENST00000411643"	-23208	NA	NA	NA
"6"	99268724	99268732	9	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	99280735	99284212	3478	2	"ENSG00000146267"	"ENST00000461803"	15488	"84553"	"FAXC"	"failed axon connections homolog, metaxin like GST domain containing"
"6"	112688922	112688925	4	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	112616703	112617880	1178	2	"ENSG00000225580"	"ENST00000418595"	-71045	NA	NA	NA
"6"	123368126	123368179	54	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000334268/ENSG00000186439, intron 19 of 40)"	6	123389421	123471759	82339	1	"ENSG00000235535"	"ENST00000587106"	-21295	NA	NA	NA
"6"	137954389	137954406	18	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000417800/ENSG00000229922, intron 1 of 1)"	6	137943079	137945802	2724	2	"ENSG00000226004"	"ENST00000417932"	-8604	"105378020"	"LINC02528"	"long intergenic non-protein coding RNA 2528"
"6"	146887206	146887210	5	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000662679/ENSG00000233452, intron 5 of 10)"	6	146864459	146911606	47148	2	"ENSG00000233452"	"ENST00000443712"	24400	"729178"	"STXBP5-AS1"	"STXBP5 antisense RNA 1"
"6"	157978469	157978469	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	157981863	158099176	117314	1	"ENSG00000078269"	"ENST00000355585"	-3394	"8871"	"SYNJ2"	"synaptojanin 2"
"6"	162720750	162720750	1	"-"	TRUE	FALSE	TRUE	"Intron (ENST00000366898/ENSG00000185345, intron 1 of 11)"	6	162727132	163315492	588361	1	"ENSG00000112530"	"ENST00000366889"	-6382	"135138"	"PACRG"	"parkin coregulated"
"6"	164337851	164337851	1	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	6	164346489	164348644	2156	2	"ENSG00000226739"	"ENST00000434356"	10793	NA	NA	NA
"6"	164338017	164338041	25	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	6	164346489	164348644	2156	2	"ENSG00000226739"	"ENST00000434356"	10627	NA	NA	NA
"6"	164338087	164338121	35	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	6	164346489	164348644	2156	2	"ENSG00000226739"	"ENST00000434356"	10557	NA	NA	NA
"7"	16262002	16262065	64	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000438573/ENSG00000229688, exon 3 of 5)"	7	16269249	16270604	1356	1	"ENSG00000229688"	"ENST00000436328"	-7184	"100506025"	"CRPPA-AS1"	"CRPPA antisense RNA 1"
"7"	19246552	19246552	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	7	19144782	19145421	640	2	"ENSG00000146618"	"ENST00000275461"	-101131	"222894"	"FERD3L"	"Fer3 like bHLH transcription factor"
"7"	39690442	39690443	2	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000005257/ENSG00000006451, exon 3 of 5)"	7	39686687	39706308	19622	1	"ENSG00000006451"	"ENST00000434466"	3755	"5898"	"RALA"	"RAS like proto-oncogene A"
"7"	66099624	66099654	31	"+"	TRUE	TRUE	FALSE	"Intron (ENST00000450043/ENSG00000249319, intron 7 of 11)"	7	66089239	66092954	3716	1	"ENSG00000126522"	"ENST00000464970"	10385	"435"	"ASL"	"argininosuccinate lyase"
"7"	74187610	74187610	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000265753/ENSG00000106682, intron 1 of 6)"	7	74191198	74191294	97	1	"ENSG00000207741"	"ENST00000385008"	-3588	"693175"	"MIR590"	"microRNA 590"
"7"	74194761	74194769	9	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000265753/ENSG00000106682, exon 6 of 7)"	7	74191198	74191294	97	1	"ENSG00000207741"	"ENST00000385008"	3563	"693175"	"MIR590"	"microRNA 590"
"7"	101192791	101192791	1	"+"	TRUE	FALSE	TRUE	"Downstream (2-3kb)"	7	101195897	101200912	5016	2	"ENSG00000106384"	"ENST00000440203"	8121	"346606"	"MOGAT3"	"monoacylglycerol O-acyltransferase 3"
"7"	101349486	101349487	2	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	7	101362875	101559024	196150	1	"ENSG00000160963"	"ENST00000313669"	-13388	"136227"	"COL26A1"	"collagen type XXVI alpha 1 chain"
"7"	102978338	102978338	1	"+"	TRUE	TRUE	FALSE	"Intron (ENST00000420058/ENSG00000230257, intron 1 of 3)"	7	102973557	102976215	2659	1	"ENSG00000230257"	"ENST00000652215"	4781	"58160"	"NFE4"	"nuclear factor, erythroid 4"
"7"	121041989	121041991	3	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000340646/ENSG00000106034, intron 3 of 4)"	7	121050927	121051203	277	1	"ENSG00000234927"	"ENST00000457642"	-8936	NA	NA	NA
"7"	121112266	121112266	1	"+"	FALSE	TRUE	TRUE	"Intron (ENST00000310396/ENSG00000106034, intron 7 of 22)"	7	121083700	121083813	114	2	"ENSG00000212628"	"ENST00000391326"	-28453	NA	NA	NA
"7"	125564261	125564261	1	"+"	TRUE	TRUE	FALSE	"Distal Intergenic"	7	125438222	125461869	23648	1	"ENSG00000224897"	"ENST00000415896"	126039	"401398"	"POT1-AS1"	"POT1 antisense RNA 1"
"7"	128639398	128639398	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	7	128651185	128652334	1150	1	"ENSG00000243302"	"ENST00000465971"	-11787	NA	NA	NA
"7"	128853474	128853482	9	"+"	TRUE	TRUE	FALSE	"Exon (ENST00000325888/ENSG00000128591, exon 38 of 48)"	7	128850162	128862626	12465	2	"ENSG00000242902"	"ENST00000469965"	9144	"110806300"	"FLNC-AS1"	"FLNC antisense RNA 1"
"7"	131298720	131298720	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000421797/ENSG00000128585, intron 2 of 18)"	7	131285062	131399357	114296	1	"ENSG00000128585"	"ENST00000429546"	13658	"4289"	"MKLN1"	"muskelin 1"
"7"	145784631	145784631	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	7	145675882	145681369	5488	2	"ENSG00000230746"	"ENST00000422084"	-103262	NA	NA	NA
"7"	145784964	145785001	38	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	7	145675882	145681369	5488	2	"ENSG00000230746"	"ENST00000422084"	-103595	NA	NA	NA
"7"	155308728	155308728	1	"+"	TRUE	FALSE	TRUE	"3' UTR"	7	155301607	155303018	1412	1	"ENSG00000186480"	"ENST00000468307"	7121	"3638"	"INSIG1"	"insulin induced gene 1"
"7"	158863543	158863574	32	"+"	TRUE	FALSE	TRUE	"Intron (ENST00000407559/ENSG00000126870, intron 1 of 24)"	7	158869446	158871499	2054	1	"ENSG00000126870"	"ENST00000397143"	-5872	"55112"	"WDR60"	"WD repeat domain 60"
"7"	22704959	22705017	59	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)"	7	22725884	22732002	6119	1	"ENSG00000136244"	"ENST00000404625"	-20925	"3569"	"IL6"	"interleukin 6"
"7"	22705658	22705677	20	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)"	7	22725884	22732002	6119	1	"ENSG00000136244"	"ENST00000404625"	-20226	"3569"	"IL6"	"interleukin 6"
"7"	22705717	22705755	39	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)"	7	22725884	22732002	6119	1	"ENSG00000136244"	"ENST00000404625"	-20167	"3569"	"IL6"	"interleukin 6"
"7"	22707056	22707155	100	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)"	7	22725884	22732002	6119	1	"ENSG00000136244"	"ENST00000404625"	-18828	"3569"	"IL6"	"interleukin 6"
"7"	22707397	22707465	69	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)"	7	22725884	22732002	6119	1	"ENSG00000136244"	"ENST00000404625"	-18487	"3569"	"IL6"	"interleukin 6"
"7"	22707510	22707593	84	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)"	7	22725884	22732002	6119	1	"ENSG00000136244"	"ENST00000404625"	-18374	"3569"	"IL6"	"interleukin 6"
"7"	22708413	22708413	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)"	7	22725884	22732002	6119	1	"ENSG00000136244"	"ENST00000404625"	-17471	"3569"	"IL6"	"interleukin 6"
"7"	22709151	22709151	1	"-"	TRUE	FALSE	TRUE	"Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)"	7	22725884	22732002	6119	1	"ENSG00000136244"	"ENST00000404625"	-16733	"3569"	"IL6"	"interleukin 6"
"7"	55708213	55708249	37	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000441699/ENSG00000176826, intron 3 of 8)"	7	55682652	55713252	30601	2	"ENSG00000176826"	"ENST00000441699"	5039	"360132"	"FKBP9P1"	"FKBP prolyl isomerase 9 pseudogene 1"
"7"	73477343	73477343	1	"-"	TRUE	TRUE	FALSE	"Exon (ENST00000339594/ENSG00000009954, exon 7 of 20)"	7	73462464	73466387	3924	2	"ENSG00000009954"	"ENST00000466844"	-10956	"9031"	"BAZ1B"	"bromodomain adjacent to zinc finger domain 1B"
"7"	74347567	74347567	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000361545/ENSG00000106665, intron 3 of 15)"	7	74376070	74381041	4972	1	"ENSG00000106665"	"ENST00000487091"	-28503	"7461"	"CLIP2"	"CAP-Gly domain containing linker protein 2"
"7"	87040215	87040215	1	"-"	TRUE	FALSE	TRUE	"Intron (ENST00000450689/ENSG00000164659, intron 1 of 21)"	7	86891724	87059515	167792	2	"ENSG00000164659"	"ENST00000423294"	19300	"222223"	"KIAA1324L"	"KIAA1324 like"
"7"	100817296	100817296	1	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000360620/ENSG00000196411, exon 8 of 16)"	7	100818551	100820482	1932	2	"ENSG00000196411"	"ENST00000492878"	3186	"2050"	"EPHB4"	"EPH receptor B4"
"7"	101358455	101358455	1	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	7	101362875	101559024	196150	1	"ENSG00000160963"	"ENST00000313669"	-4420	"136227"	"COL26A1"	"collagen type XXVI alpha 1 chain"
"7"	106813873	106813883	11	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000490162/ENSG00000228742, intron 1 of 4)"	7	106824883	106838476	13594	1	"ENSG00000228742"	"ENST00000636036"	-11010	NA	NA	NA
"7"	107009335	107009348	14	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	7	107044705	107161811	117107	1	"ENSG00000005249"	"ENST00000265717"	-35370	"5577"	"PRKAR2B"	"protein kinase cAMP-dependent type II regulatory subunit beta"
"7"	107492970	107492970	1	"-"	FALSE	TRUE	TRUE	"Intron (ENST00000347053/ENSG00000164597, intron 6 of 20)"	7	107362068	107480942	118875	2	"ENSG00000164597"	"ENST00000484237"	-12028	"10466"	"COG5"	"component of oligomeric golgi complex 5"
"7"	111329519	111329519	1	"-"	FALSE	TRUE	TRUE	"Intron (ENST00000405709/ENSG00000184903, intron 3 of 5)"	7	110663301	111390750	727450	2	"ENSG00000184903"	"ENST00000489381"	61231	"83943"	"IMMP2L"	"inner mitochondrial membrane peptidase subunit 2"
"7"	119681068	119681070	3	"-"	FALSE	TRUE	TRUE	"Intron (ENST00000660268/ENSG00000225546, intron 3 of 5)"	7	119704556	119907375	202820	2	"ENSG00000225546"	"ENST00000431071"	226307	"105375475"	"LINC02476"	"long intergenic non-protein coding RNA 2476"
"7"	119950822	119950863	42	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	7	119750809	119907397	156589	2	"ENSG00000225546"	"ENST00000426413"	-43466	"105375475"	"LINC02476"	"long intergenic non-protein coding RNA 2476"
"7"	121516315	121516315	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	7	121440834	121441261	428	2	"ENSG00000234985"	"ENST00000416734"	-75054	NA	NA	NA
"7"	149669294	149669295	2	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	7	149547159	149624752	77594	2	"ENSG00000133624"	"ENST00000472212"	-44543	"79970"	"ZNF767P"	"zinc finger family member 767, pseudogene"
"7"	149691258	149691259	2	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	7	149714781	149720124	5344	1	"ENSG00000133619"	"ENST00000486744"	-23523	"84626"	"KRBA1"	"KRAB-A domain containing 1"
"7"	150960057	150960073	17	"-"	TRUE	TRUE	FALSE	"Intron (ENST00000262186/ENSG00000055118, intron 2 of 14)"	7	150949416	150955828	6413	2	"ENSG00000055118"	"ENST00000473610"	-4245	"3757"	"KCNH2"	"potassium voltage-gated channel subfamily H member 2"
"7"	157326986	157326986	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	7	157335381	157382336	46956	1	"ENSG00000105993"	"ENST00000441561"	-8395	"10049"	"DNAJB6"	"DnaJ heat shock protein family (Hsp40) member B6"
"8"	29305165	29305165	1	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	8	29145858	29263124	117267	2	"ENSG00000197892"	"ENST00000522355"	-42041	"23303"	"KIF13B"	"kinesin family member 13B"
"8"	33574691	33574691	1	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	8	33580210	33580508	299	2	"ENSG00000240189"	"ENST00000472565"	5817	NA	NA	NA
"8"	55888232	55888232	1	"+"	FALSE	TRUE	TRUE	"Intron (ENST00000520220/ENSG00000254087, intron 1 of 12)"	8	55893595	55895739	2145	1	"ENSG00000254325"	"ENST00000518552"	-5363	NA	NA	NA
"8"	116602588	116602588	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	8	116646581	116657775	11195	2	"ENSG00000147677"	"ENST00000520289"	55187	"8667"	"EIF3H"	"eukaryotic translation initiation factor 3 subunit H"
"8"	123167755	123167755	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	8	123157729	123165173	7445	1	"ENSG00000287657"	"ENST00000654156"	10026	NA	NA	NA
"8"	125945717	125945717	1	"+"	FALSE	TRUE	TRUE	"Exon (ENST00000500989/ENSG00000245164, exon 2 of 2)"	8	125942562	126008930	66369	1	"ENSG00000286122"	"ENST00000652177"	3155	NA	NA	NA
"8"	142960468	142960468	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	8	142995850	142996482	633	1	"ENSG00000253971"	"ENST00000518493"	-35382	NA	NA	NA
"8"	274166	274166	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	8	264315	264672	358	1	"ENSG00000254104"	"ENST00000522979"	9851	NA	NA	NA
"8"	47834233	47834233	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000314191/ENSG00000253729, exon 59 of 86)"	8	47805079	47805179	101	2	"ENSG00000207450"	"ENST00000384719"	-29054	NA	NA	NA
"8"	47836422	47836422	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000314191/ENSG00000253729, exon 58 of 86)"	8	47862369	47864792	2424	2	"ENSG00000253729"	"ENST00000546304"	28370	"5591"	"PRKDC"	"protein kinase, DNA-activated, catalytic subunit"
"8"	76597679	76597679	1	"-"	FALSE	TRUE	TRUE	"Intron (ENST00000522961/ENSG00000253661, intron 1 of 2)"	8	76603240	76603852	613	2	"ENSG00000254305"	"ENST00000520744"	6173	NA	NA	NA
"8"	79376791	79376802	12	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	8	79297698	79314486	16789	1	"ENSG00000253659"	"ENST00000519983"	79104	NA	NA	NA
"8"	143454710	143454710	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000262577/ENSG00000014164, intron 9 of 11)"	8	143428064	143430732	2669	2	"ENSG00000182759"	"ENST00000333480"	-23978	"389692"	"MAFA"	"MAF bZIP transcription factor A"
"9"	40196938	40196940	3	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	9	40187792	40193921	6130	2	"ENSG00000283246"	"ENST00000636082"	-3017	NA	NA	NA
"9"	66270031	66270031	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	9	66253424	66254464	1041	2	"ENSG00000233765"	"ENST00000417001"	-15567	NA	NA	NA
"9"	71678601	71678601	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	9	71683571	71687428	3858	2	"ENSG00000135048"	"ENST00000538669"	8827	"23670"	"CEMIP2"	"cell migration inducing hyaluronidase 2"
"9"	73030334	73030356	23	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000419959/ENSG00000165092, intron 1 of 7)"	9	72925508	73038722	113215	2	"ENSG00000165092"	"ENST00000446946"	8366	"216"	"ALDH1A1"	"aldehyde dehydrogenase 1 family member A1"
"9"	97994631	97994718	88	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000339399/ENSG00000136938, exon 2 of 7)"	9	97998614	98005298	6685	1	"ENSG00000136938"	"ENST00000486769"	-3896	"10541"	"ANP32B"	"acidic nuclear phosphoprotein 32 family member B"
"9"	98004963	98005150	188	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000339399/ENSG00000136938, exon 4 of 7)"	9	97998614	98005298	6685	1	"ENSG00000136938"	"ENST00000486769"	6349	"10541"	"ANP32B"	"acidic nuclear phosphoprotein 32 family member B"
"9"	98011270	98011306	37	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000339399/ENSG00000136938, exon 5 of 7)"	9	97998614	98005298	6685	1	"ENSG00000136938"	"ENST00000486769"	12656	"10541"	"ANP32B"	"acidic nuclear phosphoprotein 32 family member B"
"9"	98011354	98011381	28	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000339399/ENSG00000136938, exon 5 of 7)"	9	97998614	98005298	6685	1	"ENSG00000136938"	"ENST00000486769"	12740	"10541"	"ANP32B"	"acidic nuclear phosphoprotein 32 family member B"
"9"	98833462	98833462	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000375011/ENSG00000119514, intron 4 of 9)"	9	98837075	98844522	7448	1	"ENSG00000119514"	"ENST00000615204"	-3613	"79695"	"GALNT12"	"polypeptide N-acetylgalactosaminyltransferase 12"
"9"	136839251	136839251	1	"+"	TRUE	TRUE	FALSE	"Exon (ENST00000311502/ENSG00000196642, exon 12 of 15)"	9	136835171	136840185	5015	1	"ENSG00000196642"	"ENST00000435930"	4080	"55684"	"RABL6"	"RAB, member RAS oncogene family like 6"
"9"	136839354	136839354	1	"+"	TRUE	TRUE	TRUE	"3' UTR"	9	136835171	136840185	5015	1	"ENSG00000196642"	"ENST00000435930"	4183	"55684"	"RABL6"	"RAB, member RAS oncogene family like 6"
"9"	136839744	136839744	1	"+"	TRUE	TRUE	TRUE	"3' UTR"	9	136835171	136840185	5015	1	"ENSG00000196642"	"ENST00000435930"	4573	"55684"	"RABL6"	"RAB, member RAS oncogene family like 6"
"9"	136839825	136839826	2	"+"	TRUE	TRUE	FALSE	"3' UTR"	9	136844415	136848801	4387	1	"ENSG00000232434"	"ENST00000436881"	-4589	"389813"	"AJM1"	"apical junction component 1 homolog"
"9"	11065014	11065034	21	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	9	11011748	11013096	1349	1	"ENSG00000234146"	"ENST00000434743"	53286	NA	NA	NA
"9"	15478501	15478501	1	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000380733/ENSG00000164985, exon 8 of 16)"	9	15472081	15474201	2121	2	"ENSG00000164985"	"ENST00000495873"	-4300	"11168"	"PSIP1"	"PC4 and SFRS1 interacting protein 1"
"9"	15479658	15479658	1	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000380733/ENSG00000164985, exon 7 of 16)"	9	15472081	15474201	2121	2	"ENSG00000164985"	"ENST00000495873"	-5457	"11168"	"PSIP1"	"PC4 and SFRS1 interacting protein 1"
"9"	34481915	34481918	4	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000470982/ENSG00000122735, intron 1 of 4)"	9	34485046	34493328	8283	1	"ENSG00000122735"	"ENST00000488369"	-3131	"27019"	"DNAI1"	"dynein axonemal intermediate chain 1"
"9"	71647317	71647317	1	"-"	TRUE	TRUE	FALSE	"Distal Intergenic"	9	71683571	71687428	3858	2	"ENSG00000135048"	"ENST00000538669"	40111	"23670"	"CEMIP2"	"cell migration inducing hyaluronidase 2"
"9"	129596037	129596037	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	9	129608884	129635930	27047	1	"ENSG00000148335"	"ENST00000372486"	-12847	"28989"	"NTMT1"	"N-terminal Xaa-Pro-Lys N-methyltransferase 1"
"9"	133255757	133255757	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000453660/ENSG00000175164, exon 7 of 7)"	9	133255602	133275214	19613	2	"ENSG00000175164"	"ENST00000538324"	19457	"28"	"ABO"	"ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase"
"10"	14185467	14185471	5	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000357447/ENSG00000151474, intron 2 of 24)"	10	14024376	14174366	149991	2	"ENSG00000151474"	"ENST00000648761"	-11101	"55691"	"FRMD4A"	"FERM domain containing 4A"
"10"	15535777	15535777	1	"+"	FALSE	TRUE	TRUE	"Intron (ENST00000378076/ENSG00000077943, intron 27 of 29)"	10	15596513	15604270	7758	2	"ENSG00000077943"	"ENST00000477064"	68493	"8516"	"ITGA8"	"integrin subunit alpha 8"
"10"	16891891	16891891	1	"+"	FALSE	TRUE	TRUE	"Intron (ENST00000377833/ENSG00000107611, intron 54 of 66)"	10	16900827	16907746	6920	2	"ENSG00000107611"	"ENST00000649933"	15855	"8029"	"CUBN"	"cubilin"
"10"	17473834	17473834	1	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	10	17315421	17454595	139175	2	"ENSG00000148488"	"ENST00000377602"	-19239	"338596"	"ST8SIA6"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
"10"	23016890	23016890	1	"+"	TRUE	FALSE	TRUE	"Intron (ENST00000376528/ENSG00000165309, intron 13 of 15)"	10	23006735	23008374	1640	1	"ENSG00000165309"	"ENST00000491803"	10155	"219681"	"ARMC3"	"armadillo repeat containing 3"
"10"	33050138	33050176	39	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000450890/ENSG00000229656, intron 3 of 3)"	10	33057615	33058407	793	2	"ENSG00000235962"	"ENST00000468834"	8231	NA	NA	NA
"10"	50556944	50556944	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000429490/ENSG00000198964, intron 2 of 9)"	10	50590652	50590712	61	2	"ENSG00000238523"	"ENST00000459121"	33768	NA	NA	NA
"10"	63265303	63265321	19	"+"	TRUE	TRUE	FALSE	"Intron (ENST00000399262/ENSG00000171988, intron 2 of 25)"	10	63215424	63268875	53452	2	"ENSG00000171988"	"ENST00000469152"	3554	"221037"	"JMJD1C"	"jumonji domain containing 1C"
"10"	67764500	67764500	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	10	67750284	67751225	942	1	"ENSG00000213606"	"ENST00000425765"	14216	NA	NA	NA
"10"	67765095	67765099	5	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	10	67750284	67751225	942	1	"ENSG00000213606"	"ENST00000425765"	14811	NA	NA	NA
"10"	69382696	69382696	1	"+"	TRUE	FALSE	TRUE	"3' UTR"	10	69392279	69401118	8840	1	"ENSG00000156515"	"ENST00000470050"	-9583	"3098"	"HK1"	"hexokinase 1"
"10"	69384834	69384843	10	"+"	TRUE	TRUE	TRUE	"3' UTR"	10	69392279	69401118	8840	1	"ENSG00000156515"	"ENST00000470050"	-7436	"3098"	"HK1"	"hexokinase 1"
"10"	72301600	72301603	4	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	10	72274915	72275980	1066	2	"ENSG00000269926"	"ENST00000491934"	-25620	NA	NA	NA
"10"	72326785	72326785	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	10	72335557	72336865	1309	2	"ENSG00000148719"	"ENST00000473051"	10080	"54788"	"DNAJB12"	"DnaJ heat shock protein family (Hsp40) member B12"
"10"	4149623	4149624	2	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	10	4205441	4243728	38288	2	"ENSG00000233117"	"ENST00000659601"	94105	NA	NA	NA
