chr	start	end	strand	log2FC	logCPM	F	PValue	FDR
X	403543	403613	+	4.40671841069047	5.76002796869804	46.0098738707482	2.61956521758763e-05	0.000135748715109493
X	419587	419637	-	-2.18665332486677	5.64367701032107	22.7367057192258	0.000538032181268091	0.00165386266206603
X	438833	438870	+	-1.41402149275602	7.54760601025639	60.7659128958488	7.02229760258626e-06	4.88848356712228e-05
X	448691	448825	-	5.32156371568814	7.42337720284109	111.60822171818	3.32078038488551e-07	4.52630738175152e-06
X	450882	450936	+	-1.43957227458476	6.32771433975775	17.8895681035285	0.00132776717938606	0.00352477637473682
X	452254	452452	+	1.99363513756051	7.77014289083037	68.5130034778095	3.91167047798721e-06	3.07996578412391e-05
X	460193	460217	-	1.04022160697001	5.94871539490699	7.24948290778574	0.0204754658685716	0.0367245178461
X	466212	466227	-	-2.1180272219987	6.0238472538485	43.2636460193884	3.47620395871339e-05	0.000169152084630994
X	469729	469779	+	1.34596439375749	6.96487775186709	41.7743853771183	4.07767041584818e-05	0.000192080776800748
X	471623	471841	-	1.37504224457198	8.9870479734749	75.7213746547215	2.38473973324429e-06	2.07497718607202e-05
X	478291	478328	+	1.50133415338625	5.5652239641649	13.5364929218925	0.00346592635610782	0.00800816602508103
X	496572	496663	+	1.17528379848507	8.14120965689659	19.1826965306896	0.00102820428186731	0.00284219837834905
X	497324	497354	+	1.493832256269	6.45607905983657	25.2696513931978	0.000353635570780688	0.00115566869537866
X	49894	50158	-	1.48563757892948	8.4626790800962	105.086555891136	4.53159395355209e-07	5.83352808941389e-06
X	503936	503987	+	1.4920776343781	6.29231339503773	21.8846937526424	0.000624197607030203	0.00186683807978424
X	513811	513842	-	-1.59285921916202	5.76041200598846	22.4771633841964	0.00056270340859663	0.00171668638635185
X	521482	521532	-	6.80603143412666	4.84842574578472	37.9033931543092	0.000144755352918804	0.000544342772258811
X	528461	528516	-	1.64738986444881	6.5232556901995	30.471113995857	0.000163045635606359	0.000603790002176975
X	531977	532081	+	1.22744249793499	7.60784331883582	27.3010526146432	0.00025802463012345	0.000891724325412435
X	538713	538762	+	1.03583962299763	6.01584362037536	10.7743331489389	0.00704459220741705	0.0147563433841117
X	54354	54376	+	-2.58175505771374	5.99849401870443	51.8374730804022	1.50060480828665e-05	8.77637379461881e-05
X	547224	547340	+	3.06111768800633	5.45753733909014	13.0488716917055	0.00390270618213523	0.00886581152300188
X	550191	550248	+	2.82882205958222	5.47197645851224	23.3625925492511	0.0004835996299568	0.00151233663198573
X	555137	555185	+	-3.45764139248597	5.5361499238298	38.7688079289066	5.70903108969574e-05	0.000253237422811846
X	559368	559395	+	1.1750425518081	6.77800046909102	18.764689897971	0.0011153682190033	0.0030388475664446
X	569408	569477	-	-1.37892223194446	7.20443432298963	50.3861207674617	1.71525867545607e-05	9.69659193064211e-05
X	570617	570705	-	-3.04612596414956	6.88909928564191	128.049068517519	1.62394323309187e-07	2.61659197755796e-06
X	572940	572976	-	2.55255008413262	6.36323077819932	43.6320238644571	3.34395356826045e-05	0.000164526572933826
X	581611	581699	-	1.28328932950954	7.05383387842835	22.8993388380525	0.000523222485233631	0.00161548262255511
X	58814	58882	-	-3.98071506643521	5.86326449520061	50.9896428861976	1.62187590797829e-05	9.28476255084983e-05
X	598650	598735	+	-4.03032279173267	6.33669117714087	83.2959107921437	1.47981518225412e-06	1.40915473128152e-05
X	600295	600328	+	6.83215487410569	4.88400891623629	43.3884400720758	8.5882583454743e-05	0.000352067945316579
X	605791	605891	-	2.82179052097179	7.31411804516853	91.5097618832921	9.19697795295536e-07	1.00341916410495e-05
X	607375	607489	-	2.74143749091224	7.60592167270451	174.381738623703	3.17096882619505e-08	7.75373583329905e-07
X	60771	60838	+	-2.65500581811936	6.69412570795621	69.0059945944678	3.77614365927021e-06	2.98775854406648e-05
X	608273	608309	+	-2.21694139711129	7.60737411649464	159.014312604119	5.18270941483843e-08	1.10609929879841e-06
X	609598	609676	+	10.0809454101473	7.75889300698539	482.478707407051	2.42232891008283e-09	1.51116057390552e-07
X	611073	611197	+	2.172512716324	9.15995802641063	116.411573439991	2.66896207667605e-07	3.78040941863586e-06
X	612314	612350	+	-4.16561181157481	5.20063982026318	29.7864037842362	0.000179477069912352	0.000653694178288553
X	620681	620766	+	1.51533486590306	7.18254244070949	43.4347741882382	3.41401609466867e-05	0.000166960827303093
X	622762	623071	-	1.1592753290248	9.95242655306408	64.9380581322296	5.08587529035825e-06	3.77304779829668e-05
X	623534	623561	+	-1.36066427040479	6.31661422414549	17.3655621982517	0.00147780391304305	0.00386612572089649
X	628642	628744	-	1.23772862773099	9.57701903487625	76.9953979934832	2.19451148331741e-06	1.92405277077883e-05
X	632953	633028	-	-2.26304806807495	8.08357715419591	118.528288873995	2.43029887380883e-07	3.55130159758372e-06
X	636786	636840	-	-2.84109505789062	5.2942862775043	13.7679922979639	0.00327893750847363	0.0076304686352141
X	639995	640166	+	-3.61642922781145	7.59172881052806	206.010131496512	1.29699824499644e-08	4.38277323621713e-07
X	640246	640277	+	-2.65245448897101	5.17439049007042	17.6318767406778	0.0013991834179708	0.00368820504433689
X	649698	649782	+	2.26934423773864	5.88877148843835	31.2203394097608	0.000147055894988069	0.000551289664878229
X	651814	651910	+	-2.27512214763291	9.68515681826417	299.496020649681	1.70068416030289e-09	1.35376287501253e-07
X	662748	662848	-	-2.5733569122421	6.51395742321788	75.0078258982505	2.49974604890547e-06	2.14907496006608e-05
X	667368	667456	+	-1.12701778246571	6.48496288320859	11.9517925272793	0.00514759853489765	0.0112395450239395
X	68782	68814	-	-2.06113430209381	5.6736871601084	26.4059225126864	0.000295826266193385	0.00100103658643742
X	700618	700705	-	-2.25748638537397	6.0047208392079	17.6969268571052	0.00138073640551804	0.00364352676206658
X	702410	702497	-	-7.63195019849169	5.21903704946143	59.561569658699	2.42008397965543e-05	0.000127172015604788
X	703059	703133	-	-2.96953875830451	8.40651881505595	359.700696435875	6.22812286006144e-10	8.66093671120559e-08
X	705597	705755	+	2.0138727831582	9.05440549919148	224.7364402577	8.10976559552787e-09	3.08297807717489e-07
X	707188	707226	+	6.94366483657836	4.9722878112633	49.3395461335029	5.17246635442583e-05	0.000233425066106539
X	71347	71368	+	-2.56217884914973	5.24656744585746	32.093458804733	0.000130695666228481	0.000498014966223796
X	717533	717611	-	1.10857382904694	5.45688286711646	6.94935859087409	0.0226680582301991	0.0399358332180119
X	727001	727119	+	7.33464274841355	5.30280885351597	42.3754635734323	9.41680563611208e-05	0.000379322650871866
X	727586	727655	+	8.32330915149116	6.13054735188622	89.228385685565	4.47763138559976e-06	3.38851544670738e-05
X	73420	73471	-	-1.16527449391671	8.10071422028417	49.4688792378207	1.86959460896657e-05	0.000104004402855095
X	73736	73801	+	-2.48448241688449	7.33527696458773	113.202160425589	3.08561107323807e-07	4.26100260210582e-06
X	75242	75390	-	-3.3746301470125	9.23462120609485	408.471909968607	3.09146090744673e-10	6.80685406740877e-08
X	75898	75915	+	-1.56904219038149	7.54009596242661	67.2508199729132	4.28558975588607e-06	3.27888046417321e-05
X	79396	79451	-	3.44771580996141	4.99764434185872	20.27947044397	0.000835105723518651	0.00238475613300573
X	80107	80134	+	1.03665262562022	6.10012810764887	10.3896985768583	0.00783673641028668	0.0161377737505099
X	90679	90777	+	-2.85752760641081	8.77083990585822	352.322033941996	6.97980854225783e-10	8.70865342734015e-08
X	94952	95071	+	-1.26945261134452	7.29338867945824	35.0905656676077	8.87538878006319e-05	0.000362312431239828
XI	100311	100397	+	-1.82121529902494	8.80868924320253	114.9255334091	2.85306524666767e-07	3.98937226732325e-06
XI	107099	107140	+	-2.61216794535197	7.02446141675714	126.529285133668	1.72860725042629e-07	2.75724983301622e-06
XI	109213	109275	+	-2.9491873186228	9.20876286583596	375.732844192954	4.8994907177234e-10	8.29423701705794e-08
XI	125682	125796	+	-1.4340619951435	10.6267795745406	60.249066975572	7.31824870512491e-06	5.07273478620197e-05
XI	140689	140748	-	2.52905000253412	6.26915207438873	41.8063786036837	4.06352012584323e-05	0.00019178553765619
XI	142894	142911	-	-1.16388690686556	8.42589892337231	63.4774258060832	5.68215552020371e-06	4.13294002411229e-05
XI	144320	144384	+	10.210795492736	7.88057825825924	528.198215044947	1.59984826462087e-09	1.35376287501253e-07
XI	150710	150763	-	6.92371790719561	4.94034061590803	39.5570384788706	0.000122901242847487	0.000473130892164457
XI	155534	155633	+	1.59588006182996	6.47734901921858	10.7618707808556	0.00706872481760192	0.0148005227893507
XI	158543	158801	+	-2.08794070240815	9.02387803060558	243.854402470589	5.21103867825273e-09	2.30517401894343e-07
XI	165934	165965	-	1.39422110656797	8.32347162349764	80.5987473314976	1.74586569131355e-06	1.6150917212798e-05
XI	171200	171316	-	1.83987367384386	8.48135729741972	131.592906583032	1.40753540639935e-07	2.3375656271465e-06
XI	171583	171783	+	1.7789035056998	7.92031012881458	78.0355038784851	2.05235350083747e-06	1.83843537061287e-05
XI	176727	176775	+	-2.77711693649997	6.73128123390896	101.412263987059	5.44148192593186e-07	6.6195627628961e-06
XI	178436	178493	+	1.6678747760283	8.31835752624794	67.547175542087	4.19414664283214e-06	3.23196160307311e-05
XI	179620	179675	+	1.14275510742301	7.4913894380602	36.0708360053841	7.86380248871489e-05	0.000326217075107303
XI	185010	185069	-	1.22343328355025	6.14270663070618	9.44536249941672	0.0102757694777808	0.0203673703783632
XI	185801	185833	+	7.58206335394859	5.50612286470298	73.6575646642484	1.00579430395642e-05	6.4567217454511e-05
XI	201789	201810	-	-2.09120519337034	6.20695429101023	49.1167653007607	1.93314609460124e-05	0.00010677285920919
XI	203483	203516	+	-2.79672106889435	5.83992014929368	60.0427602443533	7.4404657186676e-06	5.13550442369313e-05
XI	210432	210516	+	1.48063080959409	5.40138563010871	10.9212050393638	0.00676741470150416	0.0142431833639789
XI	21223	21282	+	9.37995805140495	7.11218200614796	223.091989010156	8.03029198030696e-08	1.53236865788916e-06
XI	217188	217316	+	-1.52753344170244	8.03548005775056	84.9645634817692	1.33910321525841e-06	1.31637903948433e-05
XI	219233	219271	-	-1.18443959585216	5.6439856439253	11.9130916544813	0.00519948002749876	0.011330349222485
XI	220507	220828	+	5.06718878448344	7.17466730900405	86.1705871167859	1.24715960638238e-06	1.25657429350033e-05
XI	22074	22381	+	5.84578034095373	10.0338036207997	827.891852867675	6.09837206784902e-12	9.89155949405111e-09
XI	222894	222924	-	-3.20126970832495	4.8640818688213	28.3499678194961	0.000220738473978658	0.000781741931863281
XI	225887	225937	-	-1.43081055387484	7.66377092021058	45.0649868802215	2.88280189136324e-05	0.000145686652840665
XI	229898	229939	-	-2.19737103312849	7.16498805688806	99.2815696690416	6.06743398393099e-07	7.20100823556297e-06
XI	230099	230126	-	-2.97438617465169	5.53451343931386	51.5757696015792	1.53686241559529e-05	8.93473418672243e-05
XI	230301	230322	-	-6.8499127919911	4.56347524027834	53.8597251642589	3.64041253948731e-05	0.00017469672009019
XI	245381	245601	-	2.08710624121087	8.47497642472968	125.458375663339	1.80713960313885e-07	2.81844272720309e-06
XI	247672	247793	-	1.95453651945214	8.59943755295371	158.046678239435	5.35343549008703e-08	1.13260074325059e-06
XI	248659	248678	+	-1.24111536150743	5.21699645003484	9.21803837364593	0.0109914960392705	0.0215403220809869
XI	25148	25206	+	-4.23001000214621	7.95595061230123	321.789130994424	1.14794402179274e-09	1.07711743746179e-07
XI	256483	256566	-	-2.02604437488778	7.35343183762986	91.082899023226	9.41808074636684e-07	1.01840846470713e-05
XI	259871	260048	-	7.22174186925484	8.67065913695093	288.355298837206	2.09213685942644e-09	1.41330382863575e-07
XI	261085	261110	+	2.6405285687055	6.83279095953933	58.5499808246459	8.40010296945284e-06	5.62614369674088e-05
XI	262092	262192	+	1.0070192541373	7.91492554838086	30.4448856580783	0.000163641502612797	0.000605535780771003
XI	264699	264786	+	3.26122081929747	6.2556200935123	39.9562968858105	4.98622411347913e-05	0.000227394250573472
XI	278250	278299	+	4.19557352011922	6.60369736977542	84.8845204965516	1.34548281759635e-06	1.31797570602639e-05
XI	278967	279070	+	1.4103421476627	9.21018915803749	103.781508470289	4.8326188532786e-07	6.10356537103555e-06
XI	279633	280037	+	6.19561939683546	7.33306406169613	75.0415581171925	2.49416430429465e-06	2.14807141676066e-05
XI	282332	282421	-	-1.14816928626006	9.89913225579925	57.027182993614	9.53280478992712e-06	6.24315317736008e-05
XI	282812	282898	+	-2.4260864902806	7.48746816153745	84.1474527920853	1.40594150709594e-06	1.3520378208555e-05
XI	284903	284947	+	-1.53284356180858	8.38980379398084	83.3814047445003	1.47219541922595e-06	1.40464762940264e-05
XI	296353	296430	+	1.45395136374428	7.91046586223637	61.7295857358516	6.50725877612322e-06	4.629286725821e-05
XI	299371	299377	+	-7.3828915996369	5.00020088882256	73.6011303823117	1.00902264760572e-05	6.46891199374103e-05
XI	305070	305097	+	7.62803580768414	5.5396735404714	79.0417737714888	7.4808283330158e-06	5.15604966975281e-05
XI	315876	315982	+	4.58244870882804	6.94452701737472	126.25406268355	1.74839987161582e-07	2.7622447322346e-06
XI	317004	317136	-	1.53530767362883	8.85086274484131	93.1645274778707	8.39564962293992e-07	9.28482524209674e-06
XI	334925	335003	-	-2.04610579099235	8.81835119823342	89.6300774322137	1.02189323416145e-06	1.08261629969667e-05
XI	338023	338188	-	2.66056516746357	5.97667946749742	11.1502941578013	0.00636043716159841	0.0134799160402168
XI	338262	338456	-	3.19375578755782	5.70172490422368	11.8520198899306	0.00528261649852947	0.0114909306579546
XI	34128	34151	-	1.21926770275812	6.7204331564141	24.2045874835248	0.000420272990997112	0.00133663292430846
XI	345532	345586	+	7.65609083577739	5.58030375262404	64.8045882727476	1.711858413935e-05	9.69659193064211e-05
XI	360182	360244	+	2.30680202739371	6.69884178235537	39.1175222677504	5.48467797599292e-05	0.000245072938761998
XI	38147	38230	-	-2.41086901158911	5.61340464297437	22.4547937675391	0.000564891564048452	0.00172120372614888
XI	384749	384847	-	-3.5023528871954	8.35989734967035	311.914166500224	1.36168477401886e-09	1.20471965643196e-07
XI	387418	387519	+	-1.01931262438167	5.92064644832051	7.72449753839748	0.0175000517659407	0.0321461879551028
XI	389884	390020	-	3.84504706524034	7.96736035380109	219.249908588964	9.26882062215224e-09	3.41682432934794e-07
XI	393352	393365	-	-1.34490219170757	5.69411610022877	9.3924783005656	0.0104372075385566	0.02064530564334
XI	398596	398634	-	-1.76157887562539	6.71877668172097	45.7463944711222	2.69001335930854e-05	0.000138955467159186
XI	407968	408093	-	1.62765937689416	8.81707207892181	102.17999123086	5.23478969388889e-07	6.45626289863563e-06
XI	408428	408499	+	1.32674495656423	6.47865272174596	25.5966169384349	0.000335733985117121	0.00110683033304872
XI	416922	416943	-	-4.84995795058808	5.41061138525881	52.2972760317793	1.43931072795459e-05	8.47241052483925e-05
XI	426165	426263	+	-1.85739405694851	9.08671600147463	85.5415548069634	1.29415426513292e-06	1.282556956036e-05
XI	428577	428642	-	-3.6852270408168	4.78868202069493	21.6997876581309	0.000644989522973961	0.00192075827343408
XI	431861	431912	+	-3.68470347674851	8.64533055294431	277.361607618798	2.58654434925319e-09	1.57511703902549e-07
XI	435227	435233	+	-1.95755549765262	5.43503603470956	23.2367567559794	0.000494001679944457	0.00154090524013444
XI	437684	437738	+	1.0588189407261	8.49761538224962	45.6440473989265	2.71797844939914e-05	0.000140102575580257
XI	452154	452201	+	-1.15823812181315	8.02159793663464	10.4413391755759	0.0077244634845848	0.0159272373523161
XI	457091	457222	-	9.61653847120759	7.33048975263555	254.261990576228	4.45871858374942e-08	9.91455279432225e-07
XI	46305	46396	-	-1.4332864065504	8.21179467713413	66.7567153907737	4.44332248445352e-06	3.37304324638859e-05
XI	463886	463932	+	-1.97924233679632	8.17688025779063	106.343718717947	4.26227428319907e-07	5.60546666541802e-06
XI	473419	473468	-	1.45071348047007	6.44359112220555	16.2351950914396	0.00187535081821788	0.00473557710505875
XI	475907	475958	-	1.33194301004449	8.71288358997822	92.1664996081181	8.86861875832563e-07	9.74146701535271e-06
XI	489705	489810	-	-1.25891822006868	6.89425445349824	28.3748349867309	0.000219934686590584	0.000779462625600716
XI	49829	49866	-	1.16190454496177	6.4142593289195	9.93438214614889	0.0089152165991565	0.0180155498220496
XI	506890	506918	+	7.18913480983359	5.18121937406676	57.7836216941094	2.73823590397693e-05	0.000140997417023828
XI	514960	515020	+	8.02185745666799	5.89337759723986	94.0862112015729	3.5712926867837e-06	2.87238185353545e-05
XI	517546	517552	-	1.09565611798261	6.66023256182155	17.2342597736932	0.00151848072299782	0.00395733377628707
XI	519298	519352	+	-2.06979803384704	7.43641985629606	73.3530377722689	2.79253944882181e-06	2.35911405520259e-05
XI	521694	521748	-	-1.25289596880837	7.91501507243364	57.8733337034326	8.88266680536062e-06	5.86472953526252e-05
XI	521936	521970	+	-1.07750875846987	5.85144817319378	9.24006694864124	0.0109196031650261	0.0214426105734533
XI	525074	525109	-	4.08503128328018	6.52857098769384	38.8337658587036	5.66643170206959e-05	0.000251818566823245
XI	527171	527263	-	2.3114163891118	8.25462092082166	185.907269960341	2.25170170103558e-08	6.17282622111036e-07
XI	534039	534102	+	-2.22991454759457	6.04798953248783	36.9523484818784	7.06835586171254e-05	0.000298305460738016
XI	551608	551654	+	-2.38487056708703	8.01987311597205	179.397530263265	2.72507862667465e-08	6.97906978810467e-07
XI	554889	554993	+	-1.63752222537647	6.2186282196724	34.0515858862463	0.000101193308694547	0.000402290334221295
XI	556447	556489	+	-1.94928844441446	6.81356980320188	75.5018071069289	2.41945233346987e-06	2.09484965385487e-05
XI	557666	557689	+	4.06275682935392	5.46856175072185	30.3913624985659	0.000164865443247854	0.000608214743627032
XI	567800	567930	+	2.54105193994443	5.8168800872691	17.3134998649789	0.0014937767616344	0.003903715210587
XI	579140	579175	+	1.92131187305401	6.45537560456509	33.7113325250875	0.000105705945571405	0.000418183033455655
XI	580759	580811	-	-1.84241227304602	8.56410090442478	86.0382744071042	1.25687554132919e-06	1.25657429350033e-05
XI	582206	582293	+	4.73942459575947	9.35630567450965	583.165204423678	4.30097904098452e-11	3.38118595579882e-08
XI	590313	590337	+	-7.8651594187607	5.41764275868396	93.3910826298623	3.68630650139658e-06	2.93097507120846e-05
XI	592550	592594	-	-2.02381212280056	6.93516017220725	83.8866730478757	1.42809406444031e-06	1.3652467028618e-05
XI	605403	605447	-	-1.00335656051528	6.41900292914465	12.2264413213978	0.0047965101203881	0.0105562271577605
XI	608768	608810	+	-1.17382849378441	5.96602489509853	13.267704965141	0.00369908726692778	0.00845456018829055
XI	611425	611518	+	1.06997324922346	9.14135712378336	34.8569708775712	9.13859686258828e-05	0.000371188750695781
XI	618730	618840	-	-2.72080533718777	7.96878012841398	92.913837104103	8.51160156714214e-07	9.37046453070445e-06
XI	625014	625123	+	7.20645608513254	5.15554420890018	34.7158811969092	0.000201904763672004	0.000724534351053075
XI	626503	626583	+	2.17620423447756	6.60552972677193	37.235669406151	6.83309193152573e-05	0.000290018032043744
XI	630997	631062	+	6.05859821690258	8.09611080044495	291.355674443742	1.97712803153893e-09	1.39430507267659e-07
XI	635568	635594	+	-2.18419013042609	6.05659004133048	43.0337794869906	3.56184902137499e-05	0.000172196331303316
XI	70507	70560	-	-2.26003838187028	5.4010727659303	13.1926386558539	0.00376748607084956	0.00859071566108434
XI	79882	79971	-	1.40428389297444	7.55521505944483	56.265470210188	1.01664386569269e-05	6.50298973034679e-05
XI	81005	81019	+	-7.23302672752646	4.87572539724635	58.1747804930253	2.66407740228961e-05	0.000137761962163031
XI	88736	88948	-	3.21319291688684	7.64696824697147	120.974983853359	2.18503979522527e-07	3.28960427712675e-06
XI	91504	91597	-	7.54916912007654	8.61808593400174	356.518849844378	6.53995426249525e-10	8.70865342734015e-08
XI	92281	92399	+	4.10337026636257	6.35355343192289	38.2134145112429	6.08907880041805e-05	0.000265496930491346
XI	93310	93357	-	-1.12923976963594	7.00001914591166	28.2918181714521	0.000222631607281478	0.000786157765625306
XI	93525	93567	-	1.59334161112141	6.45171952761075	30.4059460159264	0.000164530889022882	0.000607902282449008
XI	93626	93672	-	1.50596873149826	7.28216655356607	41.7495828257218	4.08868027495357e-05	0.000192413135569865
XII	1001807	1001864	-	3.27868117337185	5.44389773011178	19.2814722453455	0.00100879697643141	0.00279686920977397
XII	1002415	1002507	+	-1.08896610001679	7.72979401689724	47.735157285662	2.20837263051875e-05	0.000118739681990102
XII	1006285	1006342	+	-3.1728879563393	7.26065413412678	126.53184189828	1.72842462062923e-07	2.75724983301622e-06
XII	1011959	1012092	-	-1.6173764448655	6.50220886147102	18.1467841617948	0.00126073386044204	0.00337073129940164
XII	1012451	1012476	+	1.0836665813413	7.39247536655088	21.8584138289115	0.000627103960208786	0.00187437829875673
XII	1018924	1018949	-	-2.55770325054809	8.67580829707986	293.376723923733	1.9038450792707e-09	1.39430507267659e-07
XII	1022240	1022343	-	1.63726382382693	6.92599836529459	48.9574098788356	1.96274140127437e-05	0.00010828457662813
XII	1027884	1027964	-	-1.17938395934982	6.81976916604259	20.8835091154263	0.000747124051394525	0.00217434547493167
XII	1028758	1028901	+	-2.63232769647514	8.98416008321011	338.234783288201	8.73338187074943e-10	9.88293864722483e-08
XII	1030775	1030825	+	-2.08948997179834	8.24926083239689	134.809567756286	1.23996748296856e-07	2.15302005779088e-06
XII	108078	108277	-	1.57061121834984	10.0870047413877	101.444372002945	5.43264736001121e-07	6.6195627628961e-06
XII	116294	116370	+	1.34577141471594	5.96487829241538	11.0344457446514	0.00656250340770323	0.0138598704782482
XII	121291	121324	+	-1.06715542525339	7.24533400757468	25.1354683346433	0.000361306259372509	0.00117599749706129
XII	124935	125020	-	1.0534277371372	6.92931302413154	25.9053268319368	0.000319804553015042	0.00106586914724054
XII	125477	125481	+	-1.63698977631609	5.28061490030811	14.9050863456113	0.00251671516830484	0.00610789825883857
XII	131415	131493	-	1.12491845006558	7.82950315195054	38.1914917412133	6.10468129053885e-05	0.000265938936076652
XII	131658	131729	+	-2.66415492271557	8.64075382734786	257.341671855227	3.88968300931145e-09	1.95125747662984e-07
XII	146253	146293	+	-1.99341393274343	5.60161102650693	28.4024227814076	0.000219046991397097	0.000777449059181818
XII	147823	147866	+	1.24355048590031	6.43031029600158	20.643696513157	0.000780678950650999	0.0022531339109536
XII	156335	156435	-	-2.30196925617153	7.87748791963831	141.791596195899	9.50614282037943e-08	1.7722946729489e-06
XII	157739	157797	-	-1.4342377410841	7.90131352579403	76.625577650675	2.24782862382013e-06	1.96020324077217e-05
XII	159985	160039	+	1.51253049643291	6.83960810475173	34.648625058282	9.38114101954453e-05	0.000378199106885698
XII	166131	166194	-	-1.96210726549872	6.12273808243356	35.1273117291453	8.83480184642035e-05	0.000360958402894051
XII	166349	166445	+	-1.86945868261367	7.68403603328653	56.2612218030668	1.01701092987955e-05	6.50298973034679e-05
XII	177590	177655	+	-1.59336767534468	7.36693531086405	70.3474842921316	3.43443532661213e-06	2.80402052001588e-05
XII	183396	183468	-	-1.14524115005858	6.76122741305069	25.321696217539	0.000350712152099852	0.00114688530384266
XII	183551	183655	+	-1.20898587417918	8.28327259397161	6.73266757198755	0.0244267926178151	0.0425414362484925
XII	184873	184991	-	-1.46770224066506	8.28157880188044	86.0448490187463	1.25639065864494e-06	1.25657429350033e-05
XII	187198	187212	-	-1.24515453811007	5.07704159354476	8.99448357746592	0.0117538511124987	0.0227476212559623
XII	193453	193477	-	2.23166865482378	5.19498707928928	12.434076957903	0.00454980844680195	0.0101139186396246
XII	201341	201547	-	1.22731389235129	8.53571729930135	47.1130105439306	2.34723010334842e-05	0.00012414806177058
XII	202205	202368	-	-3.20989624562257	6.5893801226407	30.6716117701143	0.000158574118178692	0.000588574873422972
XII	202392	202648	-	-2.54613859452992	9.99714717987684	371.266887650867	5.23284277180308e-10	8.29423701705794e-08
XII	204909	204983	+	1.99345738258715	5.5918234974687	20.6712154600359	0.000776739478357814	0.00224386356189502
XII	21761	21830	-	9.18170903577503	6.92639226043507	242.674305364228	5.50143546890224e-08	1.15387866343441e-06
XII	224549	224603	-	1.38853012410466	6.42709946612319	19.5977550647672	0.000949497970997539	0.00266758494623212
XII	225181	225266	-	1.84195968609297	8.57334801627608	86.830007616377	1.20003543127076e-06	1.22675890936209e-05
XII	22638	22726	-	-4.27335830472071	5.73792624563382	50.9971470937942	1.62075302026908e-05	9.28476255084983e-05
XII	229638	229728	-	-2.40487273223819	5.27006891941054	14.1684193423247	0.00298289141768102	0.00706313851018777
XII	230468	230549	-	-2.8676444541604	6.47686456307613	12.6561998411496	0.00430233588693694	0.00963422292951456
XII	232798	232856	-	-1.53255930682891	5.43950354600991	10.6174007483812	0.00735576045708868	0.0152963592459169
XII	233056	233153	-	-7.01157503494687	4.68723344357677	52.45215487347	4.04976268157162e-05	0.000191321798141044
XII	233301	233352	-	-2.27687250814788	5.55473175509372	17.3540338399822	0.00148132339196985	0.00387325073902487
XII	233937	234153	-	-1.4677531736087	10.3075017768084	93.3183869082665	8.32540549512243e-07	9.2341344907834e-06
XII	242128	242226	+	-2.92979394721572	9.65229153014627	359.685088361923	6.22960922507595e-10	8.66093671120559e-08
XII	246950	247028	-	-1.08664662643248	9.07876586827183	57.7390289901255	8.9822897605593e-06	5.92246910228747e-05
XII	248351	248480	-	5.12650305407913	7.23446204184603	101.59652085069	5.3910122091901e-07	6.59112196229122e-06
XII	253776	253804	+	-1.6671053122931	7.22509229156317	51.3208571244371	1.57317463105089e-05	9.0984914797641e-05
XII	259430	259508	-	-2.7053970674437	7.30855755456685	67.7345067435832	4.13752832354058e-06	3.21103872764728e-05
XII	260915	260971	+	-2.23265128998833	7.97429634828568	98.4566111625234	6.33229639966072e-07	7.38271554266182e-06
XII	263123	263186	+	-2.48082494801206	9.67814274615291	204.77436776443	1.33971182989554e-08	4.43471956753176e-07
XII	266912	266979	-	-1.1847133584896	8.00067009084847	52.4973927985871	1.41355760362819e-05	8.35768080103863e-05
XII	270932	271008	+	-1.03018294226995	9.66650765590084	62.0407785016223	6.3505302416176e-06	4.55105746034039e-05
XII	278617	278659	-	-1.12259208917428	5.61015217082531	10.0601324886347	0.00860065669855781	0.0174742361148987
XII	281699	281782	-	-3.67940913162838	5.61029727266907	40.7995812367823	4.53799128743876e-05	0.000209880619563873
XII	282478	282527	-	-1.03735910946146	8.4322968717847	37.2712576154498	6.80419688907581e-05	0.000289416276767857
XII	282869	282919	+	-1.64288687977097	9.07157242281052	117.242933538625	2.57207384348276e-07	3.67029657548009e-06
XII	287423	287491	+	2.87570395854644	5.32312569936181	23.1154987074662	0.000504275740102449	0.00156692576713826
XII	287918	287993	+	2.95484570040422	6.89643335416041	97.1457798595004	6.78168869649526e-07	7.78294745215706e-06
XII	29474	29527	-	1.36618221597434	5.68928695704418	10.7828467438971	0.007028162294858	0.0147282677548575
XII	296182	296263	-	-2.93677798533074	6.0343852913645	59.243883409289	7.93695560896948e-06	5.42432949343336e-05
XII	341610	341614	+	7.13226903835118	5.11860096648648	54.2182535831643	3.54429796487348e-05	0.000171778425269665
XII	346541	346585	+	1.18828505935521	7.03232228256097	20.698592232315	0.000772843602855637	0.00223981951846071
XII	363833	363893	-	-4.27257379135247	5.28445956502429	29.5007658262031	0.000186903609518054	0.000677699675048326
XII	371271	371278	+	-4.78804299100555	5.6913530797235	54.9025008958643	1.14284381785838e-05	7.1106477601855e-05
XII	384492	384591	-	1.68591050364705	8.20742522927883	78.942390210009	1.9371805066541e-06	1.76192903651941e-05
XII	388253	388335	-	1.3770582988647	7.8066366450159	38.246640655353	6.06552109375007e-05	0.000265421093904567
XII	388907	388933	+	2.3256029017762	5.25048985518997	14.1059712508031	0.00302691362622023	0.00715110348863368
